filename,si_sdr_noisy,si_sdr_denoised,improvement
p232_139.wav,15.9847,24.8288,+8.8441
p232_140.wav,10.1822,22.1612,+11.9790
p232_141.wav,5.4431,18.0714,+12.6283
p232_142.wav,1.7889,15.2465,+13.4577
p232_143.wav,15.2634,22.2583,+6.9949
p232_144.wav,11.0549,19.3224,+8.2675
p232_145.wav,6.0785,15.0378,+8.9594
p232_146.wav,0.9451,15.6466,+14.7015
p232_147.wav,16.3386,22.7395,+6.4009
p232_148.wav,11.6039,20.6575,+9.0536
p232_150.wav,5.8684,20.2575,+14.3891
p232_151.wav,1.3204,12.6978,+11.3774
p232_152.wav,15.5801,21.3175,+5.7374
p232_153.wav,10.7907,16.9661,+6.1754
p232_154.wav,6.2389,13.0020,+6.7631
p232_155.wav,1.1981,7.3026,+6.1045
p232_156.wav,15.9658,19.8910,+3.9252
p232_158.wav,11.5812,17.5038,+5.9226
p232_159.wav,5.6309,14.4658,+8.8349
p232_160.wav,2.3961,10.3624,+7.9663
p232_161.wav,16.3616,24.5021,+8.1404
p232_162.wav,10.1996,24.7880,+14.5884
p232_163.wav,6.0059,21.8625,+15.8566
p232_164.wav,1.2091,17.8644,+16.6553
p232_165.wav,15.4459,20.4490,+5.0031
p232_167.wav,11.3099,20.2308,+8.9209
p232_169.wav,6.5958,17.5588,+10.9630
p232_170.wav,0.6328,9.8258,+9.1930
p232_171.wav,15.7622,21.4593,+5.6971
p232_172.wav,10.8642,24.8151,+13.9509
p232_173.wav,5.9517,18.3597,+12.4080
p232_174.wav,0.9455,16.5503,+15.6048
p232_175.wav,16.5397,21.9464,+5.4067
p232_176.wav,11.4672,15.7919,+4.3247
p232_177.wav,5.4344,13.1434,+7.7090
p232_178.wav,0.8863,12.7163,+11.8300
p232_179.wav,16.6388,21.7510,+5.1122
p232_180.wav,11.4850,17.4005,+5.9155
p232_181.wav,5.7354,14.0896,+8.3542
p232_182.wav,1.3478,9.2034,+7.8556
p232_183.wav,14.9197,23.7680,+8.8484
p232_184.wav,10.9175,22.0021,+11.0846
p232_185.wav,6.3306,21.3622,+15.0316
p232_186.wav,0.2043,13.5863,+13.3820
p232_187.wav,14.9263,19.1204,+4.1941
p232_188.wav,11.2429,19.4138,+8.1709
p232_189.wav,6.0993,14.5526,+8.4532
p232_190.wav,0.7101,11.6226,+10.9124
p232_191.wav,15.5952,21.9242,+6.3289
p232_193.wav,10.9828,18.9988,+8.0160
p232_194.wav,6.6401,18.3864,+11.7462
p232_195.wav,1.0398,20.2970,+19.2572
p232_196.wav,15.1847,22.0237,+6.8390
p232_197.wav,11.3777,20.5713,+9.1936
p232_198.wav,5.5671,13.2773,+7.7102
p232_199.wav,1.1979,11.3814,+10.1835
p232_200.wav,16.3675,19.7364,+3.3689
p232_201.wav,11.4142,18.6132,+7.1990
p232_202.wav,7.0243,17.2660,+10.2417
p232_203.wav,1.6076,9.4201,+7.8126
p232_204.wav,16.5300,25.6674,+9.1374
p232_205.wav,10.5932,24.0236,+13.4304
p232_206.wav,6.3241,21.7627,+15.4385
p232_207.wav,0.2883,18.9128,+18.6245
p232_208.wav,14.6487,21.8132,+7.1644
p232_209.wav,9.9672,19.4135,+9.4463
p232_210.wav,5.1793,16.9505,+11.7712
p232_211.wav,-0.5567,14.7675,+15.3242
p232_213.wav,14.8663,22.3767,+7.5104
p232_214.wav,10.6444,18.3088,+7.6644
p232_215.wav,5.6697,23.7428,+18.0731
p232_216.wav,1.4207,16.8200,+15.3993
p232_217.wav,15.1319,22.4853,+7.3533
p232_218.wav,10.8823,20.4595,+9.5772
p232_219.wav,6.6140,14.9319,+8.3179
p232_220.wav,1.6629,11.2401,+9.5772
p232_221.wav,17.0212,20.8347,+3.8135
p232_223.wav,10.6905,16.4957,+5.8052
p232_224.wav,5.8139,14.4703,+8.6564
p232_225.wav,0.7004,10.8706,+10.1703
p232_226.wav,16.0978,23.5192,+7.4214
p232_227.wav,11.5609,23.8430,+12.2821
p232_228.wav,5.3857,21.5514,+16.1656
p232_229.wav,0.2655,21.3005,+21.0350
p232_230.wav,15.8479,21.0417,+5.1939
p232_231.wav,10.8030,20.5368,+9.7338
p232_232.wav,6.3473,15.8908,+9.5435
p232_234.wav,0.1261,13.7689,+13.6428
p232_235.wav,16.7261,24.8857,+8.1597
p232_236.wav,10.0108,20.9643,+10.9535
p232_237.wav,6.3084,18.7212,+12.4128
p232_238.wav,0.4879,21.8448,+21.3569
p232_239.wav,15.5748,20.1054,+4.5306
p232_240.wav,11.5016,20.6560,+9.1544
p232_241.wav,5.0693,12.8271,+7.7578
p232_242.wav,0.5047,7.0459,+6.5412
p232_243.wav,15.7811,21.6351,+5.8540
p232_244.wav,11.4177,14.4544,+3.0368
p232_245.wav,5.3904,18.8678,+13.4774
p232_246.wav,1.0098,10.2081,+9.1983
p232_247.wav,15.2210,25.0755,+9.8545
p232_248.wav,11.6100,22.2563,+10.6463
p232_249.wav,6.1493,22.3703,+16.2209
p232_250.wav,1.2265,20.6623,+19.4359
p232_251.wav,16.2840,23.0053,+6.7213
p232_252.wav,10.9565,20.1147,+9.1583
p232_253.wav,6.3654,16.5631,+10.1977
p232_254.wav,1.3135,15.2970,+13.9835
p232_255.wav,15.7308,19.2367,+3.5059
p232_256.wav,10.8905,20.0663,+9.1758
p232_257.wav,5.3316,16.7139,+11.3822
p232_258.wav,1.4029,17.2232,+15.8203
p232_259.wav,16.5662,23.2037,+6.6375
p232_260.wav,10.8896,16.0386,+5.1490
p232_261.wav,6.4786,12.8265,+6.3479
p232_263.wav,1.5583,11.0206,+9.4623
p232_264.wav,16.6289,21.6614,+5.0326
p232_265.wav,10.7796,17.3259,+6.5463
p232_266.wav,6.2266,16.4880,+10.2615
p232_267.wav,1.7256,9.2462,+7.5207
p232_268.wav,15.9405,22.3399,+6.3994
p232_269.wav,11.4874,23.1623,+11.6748
p232_270.wav,6.4962,20.8963,+14.4001
p232_271.wav,1.4318,19.7131,+18.2812
p232_272.wav,15.9321,23.6294,+7.6973
p232_273.wav,10.7201,18.4922,+7.7721
p232_274.wav,6.4198,16.5498,+10.1300
p232_275.wav,1.5102,14.2070,+12.6968
p232_276.wav,16.3078,22.8152,+6.5073
p232_277.wav,11.4722,20.3038,+8.8316
p232_278.wav,5.5619,20.7777,+15.2158
p232_279.wav,0.8687,12.1069,+11.2382
p232_280.wav,16.3038,20.3377,+4.0338
p232_281.wav,9.7880,15.6310,+5.8430
p232_282.wav,6.6389,18.4800,+11.8411
p232_283.wav,0.4653,10.7368,+10.2715
p232_284.wav,16.3709,21.4885,+5.1176
p232_285.wav,10.5261,19.1064,+8.5804
p232_286.wav,5.9470,14.2669,+8.3198
p232_287.wav,0.8534,8.7279,+7.8746
p232_288.wav,15.4484,25.2979,+9.8495
p232_289.wav,11.4704,22.9457,+11.4753
p232_290.wav,4.7648,22.9757,+18.2109
p232_291.wav,0.5573,20.1060,+19.5486
p232_292.wav,15.1224,20.8678,+5.7455
p232_293.wav,11.6150,20.2438,+8.6288
p232_294.wav,6.4977,15.0931,+8.5954
p232_295.wav,1.4608,13.7031,+12.2423
p232_296.wav,15.9956,21.6731,+5.6775
p232_297.wav,10.9961,22.6448,+11.6486
p232_298.wav,5.1858,18.1024,+12.9166
p232_299.wav,0.2776,18.3206,+18.0430
p232_300.wav,15.2522,20.8662,+5.6140
p232_301.wav,10.2867,19.1651,+8.8784
p232_302.wav,5.2944,11.3315,+6.0371
p232_303.wav,1.7402,8.9833,+7.2431
p232_305.wav,15.9757,22.0920,+6.1163
