filename,si_sdr_noisy,si_sdr_denoised,improvement
p257_156.wav,15.8884,22.1313,+6.2428
p257_157.wav,11.5473,20.9753,+9.4280
p257_158.wav,5.0050,17.6643,+12.6594
p257_159.wav,0.4702,15.6783,+15.2081
p257_160.wav,16.5459,19.4918,+2.9458
p257_161.wav,10.6453,16.6581,+6.0128
p257_162.wav,6.4714,14.6668,+8.1954
p257_163.wav,0.9776,15.8833,+14.9056
p257_164.wav,16.5406,21.9627,+5.4222
p257_165.wav,10.1423,19.2162,+9.0739
p257_166.wav,5.1997,17.5425,+12.3428
p257_167.wav,1.4306,15.6520,+14.2214
p257_168.wav,16.3804,20.6128,+4.2323
p257_169.wav,11.2703,18.1567,+6.8864
p257_170.wav,5.7305,16.8176,+11.0872
p257_171.wav,0.9960,11.0031,+10.0072
p257_172.wav,16.8736,19.7662,+2.8926
p257_173.wav,11.3512,17.6403,+6.2891
p257_174.wav,5.3758,16.9868,+11.6110
p257_175.wav,1.4408,12.0307,+10.5899
p257_176.wav,15.3234,21.6424,+6.3190
p257_177.wav,11.5970,20.9664,+9.3694
p257_178.wav,6.5758,19.4008,+12.8250
p257_179.wav,0.0661,17.9414,+17.8753
p257_180.wav,15.4364,17.9441,+2.5077
p257_181.wav,10.7471,18.7306,+7.9835
p257_182.wav,6.0198,18.3730,+12.3532
p257_183.wav,0.2816,14.5400,+14.2584
p257_184.wav,16.3830,21.9536,+5.5706
p257_185.wav,10.8556,18.0421,+7.1865
p257_186.wav,6.7525,16.8252,+10.0727
p257_187.wav,0.2623,16.1427,+15.8803
p257_188.wav,16.2219,19.6287,+3.4067
